baseline_id,guide_code,title,profile_level,procedure_role,photo_matchability,primary_rank,wp_id,profile_wp_title,source_wp_title,source_wp_section,base_ttl_owners,status
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,2,WP-BE12-13,전기작업계획서의 수립,전기작업계획서의 수립,6.3.2,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,3,WP-BE12-20,정전작업에 대한 작업절차의 수립 및 평가,정전작업에 대한 작업절차의 수립 및 평가,6.4,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,4,WP-BE12-21,활선작업에 대한 작업절차의 수립 및 평가,활선작업에 대한 작업절차의 수립 및 평가,6.5,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,5,WP-BE12-22,전기작업계획서 작성,전기작업계획서 작성,7.2,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,6,WP-BE12-23,전기작업계획서 기본원칙 점검,전기작업계획서 기본원칙 점검,7.3,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,7,WP-BE12-24,전기작업계획서 모니터링,전기작업계획서 모니터링,7.5,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,8,WP-BE12-31,무자격자 전기안전교육,무자격자 전기안전교육,8.3,B-E-12-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE13-03,전원차단 및 잠금·꼬리표 조치,전원차단 및 잠금·꼬리표 조치,5.1,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE13-05,보호접지 실시,보호접지 실시,5.3,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE13-14,수변전설비 육안검사,수변전설비 육안검사,6.1,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE13-15,수변전설비 청소 및 윤활 작업,수변전설비 청소 및 윤활 작업,6.1,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE13-16,수변전설비 기계적 정비,수변전설비 기계적 정비,6.1,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE13-17,수변전설비 전기적 시험,수변전설비 전기적 시험,6.1,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE13-19,도체 정비,도체 정비,6.2,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-13-2026,수변전설비에 관한 기술지원규정,exclusive,field_control,photo_actionable,8,WP-BE13-23,개폐장치 외함·습기·가열 관리,개폐장치 외함·습기·가열 관리,6.3,B-E-13-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-14-2026,감전방지용 누전차단기 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE14-02,누전차단기 설치,누전차단기 설치,9,B-E-14-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-14-2026,감전방지용 누전차단기 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE14-03,설치 후 점검 및 절연저항 측정,설치 후 점검 및 절연저항 측정,9,B-E-14-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-14-2026,감전방지용 누전차단기 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE14-01,누전차단기 선정,누전차단기 선정,6,B-E-14-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-14-2026,감전방지용 누전차단기 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE14-04,사용 전 작동상태 확인,사용 전 작동상태 확인,10,B-E-14-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-14-2026,감전방지용 누전차단기 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE14-05,정기 점검 및 유지보수,정기 점검 및 유지보수,10,B-E-14-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-15-2026,전기작업시의 작업공간 확보에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE15-04,"고압(1,000V 초과) 전기기기 작업공간 확보","고압(1,000V 초과) 전기기기 작업공간 확보",5.2.3,B-E-15-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-15-2026,전기작업시의 작업공간 확보에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE15-05,"고압(1,000V 초과) 전기기기 작업공간 세부 설치","고압(1,000V 초과) 전기기기 작업공간 세부 설치",5.2.4,B-E-15-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-15-2026,전기작업시의 작업공간 확보에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE15-01,"저압(1,000V 이하) 전기기기 작업공간 확보","저압(1,000V 이하) 전기기기 작업공간 확보",5.1.1,B-E-15-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-15-2026,전기작업시의 작업공간 확보에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE15-03,"고압(1,000V 초과) 전기기기 설치장소 구획","고압(1,000V 초과) 전기기기 설치장소 구획",5.2.2,B-E-15-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-BE16-01,정전작업 전 전로 차단 절차,정전작업 전 전로 차단 절차,4,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-BE16-02,전원 복구 절차,전원 복구 절차,4,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,3,WP-BE16-03,예방정비 계획 수립,예방정비 계획 수립,5.1,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,4,WP-BE16-05,단락접지 설치,단락접지 설치,7.2,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,5,WP-BE16-06,단락접지 철거,단락접지 철거,7.2,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-16-2026,전기설비의 정비를 위한 일반 기술지원규정,domain_specific,field_control,photo_actionable,6,WP-BE16-07,폭발위험장소 전기설비 정비,폭발위험장소 전기설비 정비,8,B-E-16-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-17-2026,도장 공정에서의 화재·폭발위험방지에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE17-01,폭발위험장소 구분,폭발위험장소 구분,5,B-E-17-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-17-2026,도장 공정에서의 화재·폭발위험방지에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE17-02,가스 폭발위험장소 전기설비 설치,가스 폭발위험장소 전기설비 설치,6,B-E-17-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-17-2026,도장 공정에서의 화재·폭발위험방지에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE17-03,고정 정전도장 작업,고정 정전도장 작업,8.1,B-E-17-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-17-2026,도장 공정에서의 화재·폭발위험방지에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE17-04,이동 정전도장 작업,이동 정전도장 작업,8.2,B-E-17-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-17-2026,도장 공정에서의 화재·폭발위험방지에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE17-06,접지 및 본딩 시공,접지 및 본딩 시공,9,B-E-17-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-18-2026,산업용 설비에서의 전자파 적합성에 관한 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-BE18-02,전자파 내성시험 실시,전자파 내성시험 실시,6.1.2,B-E-18-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-18-2026,산업용 설비에서의 전자파 적합성에 관한 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-BE18-01,전자파 장해시험 실시,전자파 장해시험 실시,6.1.2,B-E-18-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE19-15,수뢰부 배치 및 설치,수뢰부 배치 및 설치,5.1,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE19-17,인하도선 배치 및 설치,인하도선 배치 및 설치,5.2,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE19-19,접지시스템 구성 및 시공,접지시스템 구성 및 시공,5.3,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE19-20,조임부 설치 및 접속,조임부 설치 및 접속,5.4,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE19-16,자연적 구성부재의 수뢰부 적용 검토,자연적 구성부재의 수뢰부 적용 검토,5.1.4,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE19-18,시험접속부 설치,시험접속부 설치,5.2.6,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE19-39,건설 중 매설 접지극 확인 점검,건설 중 매설 접지극 확인 점검,7,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-19-2026,건축물 등의 피뢰설비 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,8,WP-BE19-40,피뢰설비 설치 후 등전위 본딩 확인 점검,피뢰설비 설치 후 등전위 본딩 확인 점검,7,B-E-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,1,WP-BE2-01,시설방식 선정,시설방식 선정,4.2,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,2,WP-BE2-03,굴착 및 되메우기,굴착 및 되메우기,5.3,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,3,WP-BE2-36,지중작업 전 가스 측정 및 환기,지중작업 전 가스 측정 및 환기,9.2,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,4,WP-BE2-02,매설위치 및 깊이 결정,매설위치 및 깊이 결정,4.3,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,5,WP-BE2-04,관로 설치 및 이음,관로 설치 및 이음,5.4,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,6,WP-BE2-05,맨홀·헨드홀 시공,맨홀·헨드홀 시공,6.2,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,7,WP-BE2-06,접지 공사,접지 공사,6.2,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-2-2025,지중전선로의 시공 및 작업 안전에 관한 기술지원규정,exclusive,measurement_analysis,photo_actionable,8,WP-BE2-26,관로 청소 및 입선 준비,관로 청소 및 입선 준비,7.2,B-E-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE20-29,도장부스 설계 및 시공,도장부스 설계 및 시공,6,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE20-32,도료회수 장치 설치 및 점검,도료회수 장치 설치 및 점검,9,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE20-34,도장 로봇 설치 및 안전조치,도장 로봇 설치 및 안전조치,11,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE20-36,자동·수동 정전도장기 연동장치 설치 및 시험,자동·수동 정전도장기 연동장치 설치 및 시험,12,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE20-30,안전표시 및 경고표시 부착,안전표시 및 경고표시 부착,7,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE20-31,소화설비 설치 및 점검,소화설비 설치 및 점검,8,B-E-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-20-2026,정전도장기 제작 및 설치에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE20-37,기기류 접지공사,기기류 접지공사,14,B-E-20-2026,present_in_base_ttl_same_guide
